#At time: 0.000000e+00, nsteps= 0


-4.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.999512e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.998535e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.997559e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.996582e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.995605e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.994629e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.993652e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.992676e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.991699e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.990723e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.989746e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.988770e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.987793e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.986816e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.985840e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.984863e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.983887e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.982910e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.981934e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.980957e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.979980e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.979004e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.978027e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.977051e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.976074e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.975098e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.974121e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.973145e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.972168e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.971191e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.970215e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.969238e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.968262e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.967285e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.966309e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.965332e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.964355e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.963379e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.962402e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.961426e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.960449e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.959473e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.958496e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.957520e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.956543e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.955566e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.954590e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.953613e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.952637e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.951660e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.950684e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.949707e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.948730e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.947754e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.946777e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.945801e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.944824e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.943848e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.942871e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.941895e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.940918e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.939941e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.938965e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.937988e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.937012e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.936035e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.935059e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.934082e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-3.933105e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
