#At time: 0.000000e+00, nsteps= 0


0.000000e+00, 0.000000e+00
1.562500e-02, 0.000000e+00
4.687500e-02, 0.000000e+00
7.812500e-02, 0.000000e+00
1.093750e-01, 0.000000e+00
1.406250e-01, 0.000000e+00
1.718750e-01, 0.000000e+00
2.031250e-01, 0.000000e+00
2.343750e-01, 0.000000e+00
2.656250e-01, 0.000000e+00
2.968750e-01, 0.000000e+00
3.281250e-01, 0.000000e+00
3.593750e-01, 0.000000e+00
3.906250e-01, 0.000000e+00
4.218750e-01, 0.000000e+00
4.531250e-01, 0.000000e+00
4.843750e-01, 0.000000e+00
5.156250e-01, 0.000000e+00
5.468750e-01, 0.000000e+00
5.781250e-01, 0.000000e+00
6.093750e-01, 0.000000e+00
6.406250e-01, 0.000000e+00
6.718750e-01, 0.000000e+00
7.031250e-01, 0.000000e+00
7.343750e-01, 0.000000e+00
7.656250e-01, 0.000000e+00
7.968750e-01, 0.000000e+00
8.281250e-01, 0.000000e+00
8.593750e-01, 0.000000e+00
8.906250e-01, 0.000000e+00
9.218750e-01, 0.000000e+00
9.531250e-01, 0.000000e+00
9.843750e-01, 0.000000e+00
1.015625e+00, 5.000000e+00
1.046875e+00, 5.000000e+00
1.078125e+00, 5.000000e+00
1.109375e+00, 5.000000e+00
1.140625e+00, 5.000000e+00
1.171875e+00, 5.000000e+00
1.203125e+00, 5.000000e+00
1.234375e+00, 5.000000e+00
1.265625e+00, 5.000000e+00
1.296875e+00, 5.000000e+00
1.328125e+00, 5.000000e+00
1.359375e+00, 5.000000e+00
1.390625e+00, 5.000000e+00
1.421875e+00, 5.000000e+00
1.453125e+00, 5.000000e+00
1.484375e+00, 5.000000e+00
1.515625e+00, 5.000000e+00
1.546875e+00, 5.000000e+00
1.578125e+00, 5.000000e+00
1.609375e+00, 5.000000e+00
1.640625e+00, 5.000000e+00
1.671875e+00, 5.000000e+00
1.703125e+00, 5.000000e+00
1.734375e+00, 5.000000e+00
1.765625e+00, 5.000000e+00
1.796875e+00, 5.000000e+00
1.828125e+00, 5.000000e+00
1.859375e+00, 5.000000e+00
1.890625e+00, 5.000000e+00
1.921875e+00, 5.000000e+00
1.953125e+00, 5.000000e+00
1.984375e+00, 5.000000e+00
2.015625e+00, 0.000000e+00
2.046875e+00, 0.000000e+00
2.078125e+00, 0.000000e+00
2.109375e+00, 0.000000e+00
2.140625e+00, 0.000000e+00
2.171875e+00, 0.000000e+00
2.203125e+00, 0.000000e+00
2.234375e+00, 0.000000e+00
2.265625e+00, 0.000000e+00
2.296875e+00, 0.000000e+00
2.328125e+00, 0.000000e+00
2.359375e+00, 0.000000e+00
2.390625e+00, 0.000000e+00
2.421875e+00, 0.000000e+00
2.453125e+00, 0.000000e+00
2.484375e+00, 0.000000e+00
2.515625e+00, 0.000000e+00
2.546875e+00, 0.000000e+00
2.578125e+00, 0.000000e+00
2.609375e+00, 0.000000e+00
2.640625e+00, 0.000000e+00
2.671875e+00, 0.000000e+00
2.703125e+00, 0.000000e+00
2.734375e+00, 0.000000e+00
2.765625e+00, 0.000000e+00
2.796875e+00, 0.000000e+00
2.828125e+00, 0.000000e+00
2.859375e+00, 0.000000e+00
2.890625e+00, 0.000000e+00
2.921875e+00, 0.000000e+00
2.953125e+00, 0.000000e+00
2.984375e+00, 0.000000e+00
3.015625e+00, 0.000000e+00
3.046875e+00, 0.000000e+00
3.078125e+00, 0.000000e+00
3.109375e+00, 0.000000e+00
3.140625e+00, 0.000000e+00
3.171875e+00, 0.000000e+00
3.203125e+00, 0.000000e+00
3.234375e+00, 0.000000e+00
3.265625e+00, 0.000000e+00
3.296875e+00, 0.000000e+00
3.328125e+00, 0.000000e+00
3.359375e+00, 0.000000e+00
3.390625e+00, 0.000000e+00
3.421875e+00, 0.000000e+00
3.453125e+00, 0.000000e+00
3.484375e+00, 0.000000e+00
3.515625e+00, 0.000000e+00
3.546875e+00, 0.000000e+00
3.578125e+00, 0.000000e+00
3.609375e+00, 0.000000e+00
3.640625e+00, 0.000000e+00
3.671875e+00, 0.000000e+00
3.703125e+00, 0.000000e+00
3.734375e+00, 0.000000e+00
3.765625e+00, 0.000000e+00
3.796875e+00, 0.000000e+00
3.828125e+00, 0.000000e+00
3.859375e+00, 0.000000e+00
3.890625e+00, 0.000000e+00
3.921875e+00, 0.000000e+00
3.953125e+00, 0.000000e+00
3.984375e+00, 0.000000e+00
4.000000e+00, 0.000000e+00


#At time: 2.001270e+00, nsteps= 414


0.000000e+00, 5.605190e-01
1.562500e-02, 5.626037e-01
4.687500e-02, 5.668086e-01
7.812500e-02, 5.752132e-01
1.093750e-01, 5.877915e-01
1.406250e-01, 6.045275e-01
1.718750e-01, 6.253681e-01
2.031250e-01, 6.502850e-01
2.343750e-01, 6.791970e-01
2.656250e-01, 7.120611e-01
2.968750e-01, 7.487657e-01
3.281250e-01, 7.892504e-01
3.593750e-01, 8.333708e-01
3.906250e-01, 8.810464e-01
4.218750e-01, 9.320977e-01
4.531250e-01, 9.864207e-01
4.843750e-01, 1.043799e+00
5.156250e-01, 1.104103e+00
5.468750e-01, 1.167078e+00
5.781250e-01, 1.232567e+00
6.093750e-01, 1.300277e+00
6.406250e-01, 1.370023e+00
6.718750e-01, 1.441475e+00
7.031250e-01, 1.514421e+00
7.343750e-01, 1.588497e+00
7.656250e-01, 1.663465e+00
7.968750e-01, 1.738933e+00
8.281250e-01, 1.814640e+00
8.593750e-01, 1.890173e+00
8.906250e-01, 1.965253e+00
9.218750e-01, 2.039455e+00
9.531250e-01, 2.112487e+00
9.843750e-01, 2.183922e+00
1.015625e+00, 2.253464e+00
1.046875e+00, 2.320694e+00
1.078125e+00, 2.385320e+00
1.109375e+00, 2.446942e+00
1.140625e+00, 2.505283e+00
1.171875e+00, 2.559973e+00
1.203125e+00, 2.610758e+00
1.234375e+00, 2.657309e+00
1.265625e+00, 2.699405e+00
1.296875e+00, 2.736768e+00
1.328125e+00, 2.769217e+00
1.359375e+00, 2.796535e+00
1.390625e+00, 2.818588e+00
1.421875e+00, 2.835226e+00
1.453125e+00, 2.846366e+00
1.484375e+00, 2.851931e+00
1.515625e+00, 2.851892e+00
1.546875e+00, 2.846248e+00
1.578125e+00, 2.835025e+00
1.609375e+00, 2.818296e+00
1.640625e+00, 2.796143e+00
1.671875e+00, 2.768709e+00
1.703125e+00, 2.736128e+00
1.734375e+00, 2.698610e+00
1.765625e+00, 2.656334e+00
1.796875e+00, 2.609570e+00
1.828125e+00, 2.558535e+00
1.859375e+00, 2.503550e+00
1.890625e+00, 2.444861e+00
1.921875e+00, 2.382830e+00
1.953125e+00, 2.317722e+00
1.984375e+00, 2.249928e+00
2.015625e+00, 2.179726e+00
2.046875e+00, 2.107520e+00
2.078125e+00, 2.033589e+00
2.109375e+00, 1.958344e+00
2.140625e+00, 1.882053e+00
2.171875e+00, 1.805120e+00
2.203125e+00, 1.727798e+00
2.234375e+00, 1.650471e+00
2.265625e+00, 1.573369e+00
2.296875e+00, 1.496849e+00
2.328125e+00, 1.421111e+00
2.359375e+00, 1.346477e+00
2.390625e+00, 1.273114e+00
2.421875e+00, 1.201304e+00
2.453125e+00, 1.131177e+00
2.484375e+00, 1.062971e+00
2.515625e+00, 9.967776e-01
2.546875e+00, 9.327917e-01
2.578125e+00, 8.710665e-01
2.609375e+00, 8.117519e-01
2.640625e+00, 7.548657e-01
2.671875e+00, 7.005146e-01
2.703125e+00, 6.486839e-01
2.734375e+00, 5.994403e-01
2.765625e+00, 5.527404e-01
2.796875e+00, 5.086149e-01
2.828125e+00, 4.669962e-01
2.859375e+00, 4.278840e-01
2.890625e+00, 3.911912e-01
2.921875e+00, 3.568917e-01
2.953125e+00, 3.248839e-01
2.984375e+00, 2.951212e-01
3.015625e+00, 2.674922e-01
3.046875e+00, 2.419349e-01
3.078125e+00, 2.183329e-01
3.109375e+00, 1.966136e-01
3.140625e+00, 1.766593e-01
3.171875e+00, 1.583912e-01
3.203125e+00, 1.416939e-01
3.234375e+00, 1.264862e-01
3.265625e+00, 1.126576e-01
3.296875e+00, 1.001276e-01
3.328125e+00, 8.879285e-02
3.359375e+00, 7.857616e-02
3.390625e+00, 6.938281e-02
